,u_id,revenue,buy_ts
10108,10158208976411787924,3.05,2017-10-02 14:54:00
10109,9096467102497515603,42.17,2017-10-02 14:55:00
10110,8858004253870089895,1.65,2017-10-02 14:58:00
10111,8558082328444745262,2.69,2017-10-02 15:04:00
10112,633958632169553612,0.24,2017-10-02 15:05:00
10113,2332319515839290639,0.78,2017-10-02 15:08:00
10114,10450182935074889960,5.5,2017-10-02 15:20:00
10115,10450182935074889960,5.5,2017-10-02 15:22:00
10116,5697466382065471573,2.57,2017-10-02 15:30:00
10117,4108132956680671549,2.08,2017-10-02 15:35:00
10118,12300193030977787841,5.83,2017-10-02 15:36:00
10119,9883303907848494701,2.78,2017-10-02 15:50:00
10120,643684445761962773,1.83,2017-10-02 15:52:00
10121,729434268810089227,1.95,2017-10-02 15:53:00
10122,2752326910192520921,1.83,2017-10-02 15:59:00
10123,10767446880201452129,12.22,2017-10-02 16:02:00
10124,872798907470485663,0.85,2017-10-02 16:11:00
10125,17261470705637012392,3.05,2017-10-02 16:14:00
10126,8657647112839396885,0.37,2017-10-02 16:18:00
10127,7330115073081469904,1.59,2017-10-02 16:19:00
10128,17857182406696345035,0.92,2017-10-02 16:20:00
10129,2976335849138262034,4.28,2017-10-02 16:20:00
10130,2131122433486100548,15.28,2017-10-02 16:21:00
10131,17118657258369754228,9.78,2017-10-02 16:27:00
10132,6344247082128728931,3.05,2017-10-02 16:34:00
10133,17087145537880944260,0.98,2017-10-02 16:37:00
10134,8558082328444745262,2.69,2017-10-02 16:45:00
10135,12601181970792981230,0.18,2017-10-02 17:16:00
10136,18130756385999932616,3.67,2017-10-02 17:24:00
10137,5697466382065471573,3.42,2017-10-02 17:25:00
10138,4965889580041860636,6.67,2017-10-02 17:28:00
10139,17261470705637012392,3.05,2017-10-02 17:33:00
10140,16205416029592961037,1.65,2017-10-02 17:33:00
10141,10519676916632811066,0.85,2017-10-02 17:36:00
10142,13975932056717210136,2.2,2017-10-02 17:41:00
10143,17999372575896145244,12.22,2017-10-02 17:44:00
10144,6485812452208283586,12.22,2017-10-02 17:46:00
10145,13955035578945743861,2.44,2017-10-02 17:46:00
10146,14513511616391989517,1.1,2017-10-02 17:50:00
10147,10045094669115409768,3.67,2017-10-02 17:51:00
10148,14558225938118607448,6.35,2017-10-02 17:52:00
10149,346094574294427162,61.11,2017-10-02 18:09:00
10150,2029702032484394319,2.44,2017-10-02 18:09:00
10151,16428282305587054884,1.22,2017-10-02 18:13:00
10152,12567420903470553474,2.08,2017-10-02 18:18:00
10153,4916604791229765042,4.89,2017-10-02 18:19:00
10154,5366217999844278249,12.22,2017-10-02 18:26:00
10155,789455294701658921,6.72,2017-10-02 18:26:00
10156,11920452646463905188,2.44,2017-10-02 18:30:00
10157,11996811638438901457,14.67,2017-10-02 18:42:00
10158,14557497108314793339,4.89,2017-10-02 18:55:00
10159,10847979368745978611,0.37,2017-10-02 19:07:00
10160,6796978150151870202,3.67,2017-10-02 19:09:00
10161,2931660363965224682,2.44,2017-10-02 19:11:00
10162,13732350862122899320,0.3,2017-10-02 19:11:00
10163,11498754818922145428,1.1,2017-10-02 19:12:00
10164,1874567877683559401,0.49,2017-10-02 19:26:00
10165,10832817283341460324,2.22,2017-10-02 19:38:00
10166,16755985376664875726,0.73,2017-10-02 19:40:00
10167,2580180956971625208,0.46,2017-10-02 19:49:00
10168,10170465443120372854,8.55,2017-10-02 19:50:00
10169,5026283212634598376,4.64,2017-10-02 19:56:00
10170,348238000252671115,2.44,2017-10-02 20:01:00
10171,7681053583481866892,1.22,2017-10-02 20:22:00
10172,5729767364916323207,0.18,2017-10-02 20:34:00
10173,3263486045884611639,17.11,2017-10-02 20:36:00
10174,5145690854965604178,4.89,2017-10-02 20:45:00
10175,16205416029592961037,3.05,2017-10-02 20:50:00
10176,14659379304499109374,3.05,2017-10-02 20:52:00
10177,11441552557311989561,2.44,2017-10-02 20:57:00
10178,5278363958669694984,6.11,2017-10-02 20:57:00
10179,7295932301591890347,1.71,2017-10-02 20:58:00
10180,3387730671373728156,1.34,2017-10-02 20:59:00
10181,4965889580041860636,6.67,2017-10-02 21:03:00
10182,210130621695919942,1.22,2017-10-02 21:20:00
10183,5310815366538760796,1.83,2017-10-02 21:21:00
10184,16423117302429407585,9.17,2017-10-02 21:22:00
10185,2253474860174298321,2.32,2017-10-02 21:24:00
10186,7562800805167911278,0.18,2017-10-02 21:27:00
10187,4227532791644311030,1.53,2017-10-02 21:32:00
10188,8056818508751220194,1.22,2017-10-02 21:44:00
10189,11520074151384538425,0.61,2017-10-02 21:48:00
10190,14570785068043914865,1.47,2017-10-02 21:50:00
10191,1359017984279836156,1.22,2017-10-02 22:06:00
10192,13645981605498926729,0.37,2017-10-02 22:23:00
10193,5317748504611453258,4.58,2017-10-02 22:36:00
10194,8698775477036704789,9.41,2017-10-02 22:46:00
10195,15046505774730997362,57.87,2017-10-02 22:47:00
10196,5442320840135322050,0.98,2017-10-02 22:47:00
10197,11557106011996988956,0.73,2017-10-02 22:48:00
10198,17102566681124453947,5.5,2017-10-02 22:50:00
10199,916108576855191574,1.28,2017-10-02 22:51:00
10200,16507646445516991007,0.55,2017-10-02 22:55:00
10201,8641832178341908216,2.69,2017-10-02 23:04:00
10202,8768628169281951423,0.92,2017-10-02 23:06:00
10203,8374670945133607218,9.04,2017-10-02 23:06:00
10204,1668300487562478408,1.22,2017-10-02 23:12:00
10205,12916863977975622308,6.11,2017-10-02 23:18:00
10206,16205416029592961037,0.61,2017-10-02 23:24:00
10207,6443866559208119804,6.11,2017-10-02 23:45:00
10208,6427660548299566123,5.5,2017-10-03 00:11:00
10209,8451891727752877236,0.98,2017-10-03 00:16:00
10210,8854972106234588182,0.37,2017-10-03 00:23:00
10211,3294194636898118882,1.53,2017-10-03 00:29:00
10212,15348056171339825244,17.11,2017-10-03 00:36:00
10213,11610281260154644339,1.71,2017-10-03 00:46:00
10214,9398325770509223360,2.14,2017-10-03 00:51:00
10215,6637698521276041567,4.28,2017-10-03 01:16:00
10216,2815353827440367561,0.98,2017-10-03 01:16:00
10217,17650914952472151464,7.94,2017-10-03 01:33:00
10218,6265133097011555074,1.53,2017-10-03 02:30:00
10219,10957369916745740897,0.92,2017-10-03 03:15:00
10220,4588246027275137569,1.83,2017-10-03 04:34:00
10221,5310815366538760796,1.83,2017-10-03 06:33:00
10222,2713350629419218456,0.37,2017-10-03 07:09:00
10223,11103240883403337078,1.83,2017-10-03 07:54:00
10224,10082023465896265802,6.72,2017-10-03 08:00:00
10225,5782823044233426451,1.83,2017-10-03 08:04:00
10226,13289515502195922010,3.67,2017-10-03 08:13:00
10227,9019681082555518724,1.95,2017-10-03 08:15:00
10228,4645955680703620150,29.33,2017-10-03 08:20:00
10229,4872041017782083221,1.47,2017-10-03 08:28:00
10230,5560804458448699964,1.22,2017-10-03 08:35:00
10231,967111531260477046,3.3,2017-10-03 09:08:00
10232,12611857754786828348,3.3,2017-10-03 09:09:00
10233,16171197375113957393,2.44,2017-10-03 09:27:00
10234,5782823044233426451,1.83,2017-10-03 09:46:00
10235,11354561300717478389,1.22,2017-10-03 10:00:00
10236,2978059511407590509,0.55,2017-10-03 10:02:00
10237,8530256600744524471,3.67,2017-10-03 10:04:00
10238,4300882136834281128,0.61,2017-10-03 10:06:00
10239,18169507838259737849,2.75,2017-10-03 10:13:00
10240,14008010427411350735,1.22,2017-10-03 10:16:00
10241,17405636653027524226,1.22,2017-10-03 10:17:00
10242,13673764448700359007,1.1,2017-10-03 10:24:00
10243,12536890495224719233,1.22,2017-10-03 10:25:00
10244,15313242664806867428,0.73,2017-10-03 10:30:00
10245,8907505524915573349,0.61,2017-10-03 10:40:00
10246,9142723810735349183,4.89,2017-10-03 10:41:00
10247,9478219790432435875,2.2,2017-10-03 10:44:00
10248,10766215294176740138,1.22,2017-10-03 10:44:00
10249,11665647369718437494,22.22,2017-10-03 10:49:00
10250,5689266842835835805,0.61,2017-10-03 10:50:00
10251,3237579314690326426,3.05,2017-10-03 10:53:00
10252,4482036838964931484,0.61,2017-10-03 10:54:00
10253,14904578869307934468,0.61,2017-10-03 10:56:00
10254,11871796743767407955,0.92,2017-10-03 11:00:00
10255,13960875132084836281,0.61,2017-10-03 11:01:00
10256,9419370217043167984,0.37,2017-10-03 11:02:00
10257,5648953210607842747,0.92,2017-10-03 11:11:00
10258,10143720267802536674,0.3,2017-10-03 11:13:00
10259,2892985240101801747,14.05,2017-10-03 11:15:00
10260,15610717196736678394,3.05,2017-10-03 11:18:00
10261,14930313140833164513,2.44,2017-10-03 11:27:00
10262,15046505774730997362,15.89,2017-10-03 11:28:00
10263,12961270499681479389,0.92,2017-10-03 11:29:00
10264,2359417577680458311,0.92,2017-10-03 11:32:00
10265,18299158145430456476,9.78,2017-10-03 11:35:00
10266,6731421022966725351,8.8,2017-10-03 11:40:00
10267,16178697594241335914,0.3,2017-10-03 11:40:00
10268,18322683309286145125,0.3,2017-10-03 11:42:00
10269,15485274004611542988,0.92,2017-10-03 11:42:00
10270,12235937242015933355,9.9,2017-10-03 11:42:00
10271,7331677278195182556,0.85,2017-10-03 11:42:00
10272,15355462700594187389,5.5,2017-10-03 11:45:00
10273,1217449152691268102,0.61,2017-10-03 11:48:00
10274,16332026602157218775,2.44,2017-10-03 11:48:00
10275,9692769160596776628,0.98,2017-10-03 11:48:00
10276,2045717887105125840,1.83,2017-10-03 11:49:00
10277,15897257734447614826,6.67,2017-10-03 11:49:00
10278,488867451924797932,2.44,2017-10-03 11:51:00
10279,3768748882789451940,1.1,2017-10-03 11:53:00
10280,16568894306322473839,0.61,2017-10-03 11:55:00
10281,8625857619304139756,2.75,2017-10-03 11:59:00
10282,12322333711185661094,0.61,2017-10-03 11:59:00
10283,15198299671352011656,0.61,2017-10-03 12:00:00
10284,9435513907728266194,0.61,2017-10-03 12:01:00
10285,6299438767298699558,2.44,2017-10-03 12:02:00
10286,5459330299519399042,0.73,2017-10-03 12:03:00
10287,18118761234476369429,0.61,2017-10-03 12:07:00
10288,14930313140833164513,1.22,2017-10-03 12:07:00
10289,3536480457397987487,1.83,2017-10-03 12:08:00
10290,7114702406529058772,0.49,2017-10-03 12:12:00
10291,18233906762146210889,0.61,2017-10-03 12:14:00
10292,4235611999391921282,0.61,2017-10-03 12:14:00
10293,17417059476700428324,0.3,2017-10-03 12:21:00
10294,11827244356861064130,2.02,2017-10-03 12:24:00
10295,5442055211304613033,2.38,2017-10-03 12:29:00
10296,128220068880831056,1.53,2017-10-03 12:31:00
10297,1841062951405170308,0.55,2017-10-03 12:33:00
10298,10266383323288136749,1.22,2017-10-03 12:34:00
10299,1232669830621609446,0.37,2017-10-03 12:36:00
10300,9723490272827363906,2.44,2017-10-03 12:36:00
10301,9692769160596776628,0.98,2017-10-03 12:42:00
10302,185364800120363027,2.44,2017-10-03 12:44:00
10303,8537857041910128909,0.61,2017-10-03 12:45:00
10304,6174612914505268457,0.37,2017-10-03 12:47:00
10305,5139615590553126732,17.48,2017-10-03 12:49:00
10306,17773839077146135412,8.55,2017-10-03 12:50:00
10307,17770249722919310596,0.3,2017-10-03 12:55:00
10308,4972803400122186945,0.92,2017-10-03 12:58:00
10309,17596582266464465707,1.28,2017-10-03 12:59:00
10310,6865917049293570926,0.61,2017-10-03 13:01:00
10311,348238000252671115,3.72,2017-10-03 13:03:00
10312,6181329116829239563,1.83,2017-10-03 13:05:00
10313,17999372575896145244,12.22,2017-10-03 13:05:00
10314,11433825559405875660,2.44,2017-10-03 13:11:00
10315,9343120004639832335,4.28,2017-10-03 13:12:00
10316,5549826990895242412,0.61,2017-10-03 13:16:00
10317,8396608189782646377,0.73,2017-10-03 13:17:00
10318,15107701690303748896,0.61,2017-10-03 13:22:00
10319,5139615590553126732,6.11,2017-10-03 13:25:00
10320,5650856856460775100,1.83,2017-10-03 13:28:00
10321,7590241525750347459,0.61,2017-10-03 13:30:00
10322,9631482383721271002,18.33,2017-10-03 13:33:00
10323,5132045668910404349,2.2,2017-10-03 13:35:00
10324,12869504746112830253,0.98,2017-10-03 13:36:00
10325,6740240399924991578,3.36,2017-10-03 13:38:00
10326,3147070235095214450,0.3,2017-10-03 13:39:00
10327,16492822711312651134,2.14,2017-10-03 13:44:00
10328,2085914219138686794,0.3,2017-10-03 13:48:00
10329,14756305932569528580,0.3,2017-10-03 13:52:00
10330,774976817171856731,3.18,2017-10-03 13:53:00
10331,9254759961850738660,0.61,2017-10-03 13:58:00
10332,17208936517980439594,2.44,2017-10-03 14:05:00
10333,11428698506601762455,2.44,2017-10-03 14:07:00
10334,3768748882789451940,1.1,2017-10-03 14:09:00
10335,17790612148695771744,1.47,2017-10-03 14:25:00
10336,13090434302388529998,1.22,2017-10-03 14:29:00
10337,7524756109594032566,1.22,2017-10-03 14:32:00
10338,8773910198590424156,6.72,2017-10-03 14:45:00
10339,3441842197975623584,2.75,2017-10-03 14:47:00
10340,13328381734430227828,0.98,2017-10-03 14:49:00
10341,12612818304468883952,3.05,2017-10-03 14:52:00
10342,3324346882586546803,2.44,2017-10-03 14:52:00
10343,15061970079056805254,0.98,2017-10-03 15:11:00
10344,16487981178588623257,0.61,2017-10-03 15:14:00
10345,14619267218254651485,1.22,2017-10-03 15:24:00
10346,8043506903035594289,0.61,2017-10-03 15:30:00
10347,14733103278359835258,1.22,2017-10-03 15:32:00
10348,10533741876208055882,0.37,2017-10-03 15:34:00
10349,16035879843453608728,0.3,2017-10-03 15:35:00
10350,11001273763096106277,0.37,2017-10-03 15:36:00
10351,16158272644268641267,8.55,2017-10-03 15:37:00
10352,9993103946793909356,1.22,2017-10-03 15:42:00
10353,2410601219077625163,5.5,2017-10-03 15:42:00
10354,14486281645161884013,0.61,2017-10-03 15:48:00
10355,16760073122096877134,3.67,2017-10-03 15:51:00
10356,14472397998582944094,0.3,2017-10-03 15:51:00
10357,18096670359429935493,0.3,2017-10-03 15:53:00
10358,6808353221522550508,9.17,2017-10-03 15:55:00
10359,4021685369556746699,4.4,2017-10-03 16:00:00
10360,2862426359109670554,0.73,2017-10-03 16:04:00
10361,15271890506218600052,5.5,2017-10-03 16:04:00
10362,18301705175249927495,2.44,2017-10-03 16:13:00
10363,10658654374248395710,0.3,2017-10-03 16:15:00
10364,580582263696338160,3.67,2017-10-03 16:17:00
10365,15182866792942024363,0.98,2017-10-03 16:20:00
10366,4942720942977421977,0.98,2017-10-03 16:22:00
10367,8852842720653932085,0.3,2017-10-03 16:26:00
10368,17723701539638833318,18.33,2017-10-03 16:28:00
10369,5601890007948828935,0.61,2017-10-03 16:29:00
10370,17665830841489095171,0.73,2017-10-03 16:39:00
10371,7689922013769814757,1.22,2017-10-03 16:48:00
10372,8268850455863869720,1.22,2017-10-03 16:57:00
10373,660973729991796634,2.93,2017-10-03 17:03:00
10374,15234775940917016962,0.73,2017-10-03 17:15:00
10375,17729765500362764741,0.73,2017-10-03 17:15:00
10376,3501596628378158474,2.93,2017-10-03 17:24:00
10377,12275172489544200938,0.17,2017-10-03 17:26:00
10378,11805740747863526893,0.18,2017-10-03 17:28:00
10379,15066710066090564554,5.5,2017-10-03 17:28:00
10380,11804362640068127543,8.17,2017-10-03 17:31:00
10381,12758608743435019302,3.05,2017-10-03 17:35:00
10382,8744554822143047053,1.22,2017-10-03 17:48:00
10383,4440319088932530222,1.53,2017-10-03 17:57:00
10384,5467751226478485251,1.17,2017-10-03 17:59:00
10385,3263486045884611639,1.83,2017-10-03 18:01:00
10386,3080741399596056692,0.78,2017-10-03 18:03:00
10387,16911407088091404660,1.1,2017-10-03 18:15:00
10388,3573587843034668547,1.1,2017-10-03 18:16:00
10389,12370273409065500010,1.83,2017-10-03 18:28:00
10390,11517028066697004487,2.93,2017-10-03 18:34:00
10391,17723701539638833318,18.33,2017-10-03 18:36:00
10392,16260677066300204102,6.11,2017-10-03 18:42:00
10393,11593245860680300283,0.61,2017-10-03 18:45:00
10394,13851979903092366443,1.83,2017-10-03 18:50:00
10395,10426123629402917438,1.04,2017-10-03 18:54:00
10396,3995094371045318213,0.85,2017-10-03 19:05:00
10397,18074361756934040892,1.53,2017-10-03 19:12:00
10398,15099822145978711118,0.61,2017-10-03 19:15:00
10399,13764021849145538842,1.83,2017-10-03 19:15:00
10400,15174327602108020321,3.91,2017-10-03 19:20:00
10401,10877189166941031639,2.69,2017-10-03 19:24:00
10402,18054575950290017509,2.93,2017-10-03 19:26:00
10403,14595420105816831046,0.37,2017-10-03 19:41:00
10404,10118161345837930951,1.83,2017-10-03 19:45:00
10405,9732918372941465150,0.37,2017-10-03 19:50:00
10406,6383305443500292153,2.2,2017-10-03 19:51:00
10407,18092977709292251048,0.43,2017-10-03 19:59:00
10408,4416218437408463898,4.89,2017-10-03 20:02:00
10409,16165758466922050327,2.44,2017-10-03 20:04:00
10410,13142765597017713277,1.22,2017-10-03 20:16:00
10411,3501596628378158474,10.08,2017-10-03 20:23:00
10412,7769659156507598182,1.22,2017-10-03 20:23:00
10413,14940322116920256823,0.98,2017-10-03 20:27:00
10414,8842830046783522037,4.58,2017-10-03 20:38:00
10415,16205883942748601785,0.58,2017-10-03 20:41:00
10416,9478288229585754901,0.37,2017-10-03 20:50:00
10417,7804797682055239603,6.42,2017-10-03 20:52:00
10418,11712019023479170965,7.33,2017-10-03 21:04:00
10419,16142929714563636682,0.98,2017-10-03 21:05:00
10420,2440342652522980755,2.44,2017-10-03 21:08:00
10421,3300874725299531791,2.69,2017-10-03 21:10:00
10422,7968005176945165350,2.38,2017-10-03 21:16:00
10423,7742017932618571786,11.12,2017-10-03 21:22:00
10424,13764021849145538842,1.83,2017-10-03 21:24:00
10425,14613619991535187298,1.47,2017-10-03 21:25:00
10426,14489332961447440922,0.98,2017-10-03 21:26:00
10427,1308953926648033859,3.67,2017-10-03 21:31:00
10428,11545528519646676803,0.61,2017-10-03 21:33:00
10429,16507646445516991007,0.55,2017-10-03 21:34:00
10430,1747266575885807466,2.44,2017-10-03 21:37:00
10431,2182662298000311225,1.71,2017-10-03 21:39:00
10432,13142765597017713277,1.22,2017-10-03 21:39:00
10433,3401520050039704624,2.44,2017-10-03 21:40:00
10434,14398653821950712972,0.37,2017-10-03 21:48:00
10435,18079575170195871111,2.69,2017-10-03 21:49:00
10436,1365865315357727803,1.83,2017-10-03 21:52:00
10437,1436408358351681613,0.61,2017-10-03 21:56:00
10438,15176398505158003879,8.55,2017-10-03 22:00:00
10439,11448281959161871937,1.67,2017-10-03 22:05:00
10440,4745074545614260703,6.42,2017-10-03 22:09:00
10441,11099848457560338624,2.2,2017-10-03 22:11:00
10442,4122819808875224602,0.61,2017-10-03 22:17:00
10443,15589110502033756874,0.55,2017-10-03 22:18:00
10444,10407068989086279961,3.67,2017-10-03 22:20:00
10445,4309234782577910031,0.73,2017-10-03 22:24:00
10446,6931636332484448053,51.45,2017-10-03 22:32:00
10447,10787065142637321565,2.44,2017-10-03 22:35:00
10448,5712141126150467534,2.44,2017-10-03 22:39:00
10449,5527723989162013803,11.0,2017-10-03 22:41:00
10450,13151952361683540192,0.98,2017-10-03 22:42:00
10451,14466420480802224154,0.61,2017-10-03 22:43:00
10452,18163263510157665955,1.04,2017-10-03 22:53:00
10453,15178687111872355326,0.61,2017-10-03 22:56:00
10454,5132266589217453551,0.18,2017-10-03 23:01:00
10455,18018828986658377576,2.32,2017-10-03 23:09:00
10456,13296198767770473733,6.11,2017-10-03 23:14:00
10457,15516496295192424926,2.44,2017-10-03 23:24:00
10458,6589703993052408518,0.98,2017-10-03 23:32:00
10459,13862035230483180563,0.61,2017-10-03 23:36:00
10460,14347239129056720249,8.89,2017-10-03 23:40:00
10461,14157240367388459003,1.83,2017-10-03 23:46:00
10462,6029057751471105528,0.98,2017-10-03 23:46:00
10463,2576580480987591048,2.2,2017-10-03 23:47:00
10464,10787065142637321565,0.61,2017-10-03 23:54:00
10465,16044684919132267354,0.37,2017-10-04 00:21:00
10466,15763336486436703819,9.17,2017-10-04 00:43:00
10467,3906443921785183275,0.61,2017-10-04 01:01:00
10468,6569598395390840856,0.3,2017-10-04 01:28:00
10469,15557693646005334778,1.22,2017-10-04 01:54:00
10470,10857217872173497467,1.22,2017-10-04 02:25:00
10471,10957369916745740897,0.92,2017-10-04 04:38:00
10472,11329770654574618648,3.67,2017-10-04 06:02:00
10473,5626372481103668264,7.33,2017-10-04 06:18:00
10474,10837340547074057589,18.33,2017-10-04 06:33:00
10475,6472200715980628181,4.28,2017-10-04 08:06:00
10476,18423612014980762038,1.11,2017-10-04 08:06:00
10477,11103240883403337078,1.83,2017-10-04 08:12:00
10478,10837340547074057589,18.33,2017-10-04 08:20:00
10479,7919624638835475099,1.83,2017-10-04 08:43:00
10480,3159944049487375247,0.73,2017-10-04 08:55:00
10481,2355117916482869091,0.55,2017-10-04 09:11:00
10482,6080858730216122084,4.28,2017-10-04 09:19:00
10483,13626153308778604489,1.22,2017-10-04 09:27:00
10484,2468542194696733986,0.55,2017-10-04 09:29:00
10485,17248301173528467309,9.17,2017-10-04 09:33:00
10486,12387636250480877484,2.44,2017-10-04 09:39:00
10487,16902964528000841071,1.22,2017-10-04 09:49:00
10488,6943315174424405526,0.18,2017-10-04 09:51:00
10489,1410120529639009421,1.22,2017-10-04 09:51:00
10490,11099848457560338624,0.92,2017-10-04 09:54:00
